,userId,movieId,imdbId,rating
22070,144,7153,167260,4.5
22071,144,5952,167261,4.5
22072,144,2762,167404,4.0
22073,144,2858,169547,4.0
22074,144,3578,172495,4.0
22075,144,2710,185937,3.5
22076,144,3996,190332,4.5
22077,144,4027,190590,3.5
22078,144,3408,195685,3.5
22079,144,4226,209144,5.0
22080,144,4973,211915,4.0
22081,144,4014,241303,4.5
22082,144,5618,245429,4.0
22083,144,4979,265666,3.5
22084,144,6377,266543,5.0
22085,144,27416,269389,4.0
22086,144,5377,276751,3.0
22087,144,6218,286499,3.5
22088,144,8360,298148,5.0
22089,144,8368,304141,4.0
22090,144,5669,310793,3.5
22091,144,6953,315733,4.0
22092,144,6591,318411,3.5
22093,144,8873,318462,5.0
22094,144,6539,325980,5.0
22095,144,8622,361596,3.5
22096,145,111,75314,4.0
22097,145,592,96895,3.0
22098,145,590,99348,4.0
22099,145,595,101414,4.0
22100,145,588,103639,4.0
22101,145,434,106582,3.0
22102,145,344,109040,2.0
22103,145,231,109686,3.0
22104,145,296,110912,4.0
22105,145,300,110932,3.0
22106,145,318,111161,3.0
22107,145,329,111280,3.0
22108,145,316,111282,2.0
22109,145,380,111503,3.0
22110,145,150,112384,3.0
22111,145,153,112462,3.0
22112,145,161,112740,4.0
22113,145,165,112864,3.0
22114,145,292,114069,3.0
22115,145,1,114709,5.0
22116,145,50,114814,5.0
22117,145,208,114898,3.0
22118,145,339,114924,3.0
22119,146,2018,34492,3.5
22120,146,2085,55254,4.0
22121,146,3868,95705,3.0
22122,146,3686,99582,4.0
22123,146,3499,100157,4.0
22124,146,2124,101272,3.5
22125,146,3257,103855,2.0
22126,146,410,106220,3.5
22127,146,344,109040,2.0
22128,146,502,110657,2.5
22129,146,32,114746,5.0
22130,146,1367,115433,3.0
22131,146,830,116313,4.0
22132,146,1411,116477,3.0
22133,146,880,116654,2.0
22134,146,765,116669,3.0
22135,146,1882,120685,0.5
22136,146,2338,130018,2.0
22137,146,2805,130121,2.5
22138,146,2688,144214,4.0
22139,146,3534,191754,3.0
22140,146,3991,211181,2.5
22141,146,5810,298203,3.5
22142,146,6953,315733,3.0
22143,146,6383,322259,1.5
22144,146,7444,337563,3.0
22145,146,7293,343660,4.5
22146,146,35836,405422,3.0
22147,146,51662,416449,3.0
22148,146,30803,423866,5.0
22149,146,47610,443543,4.0
22150,146,58803,478087,3.5
22151,147,596,32910,3.0
22152,147,1234,70735,4.5
22153,147,1376,92007,5.0
22154,147,2699,99052,4.5
22155,147,2302,104952,2.5
22156,147,1396,105435,4.0
22157,147,466,107144,4.0
22158,147,543,108174,2.5
22159,147,552,108333,4.5
22160,147,555,108399,4.5
22161,147,225,109635,5.0
22162,147,342,110598,1.5
22163,147,315,111255,2.0
22164,147,163,112851,4.5
22165,147,5,113041,4.5
22166,147,168,113071,0.5
22167,147,186,113986,1.5
22168,147,151,114287,1.5
22169,147,1639,118842,5.0
22170,147,2395,128445,2.5
22171,148,1197,93779,3.0
22172,148,356,109830,4.0
22173,148,4993,120737,3.0
22174,148,7153,167260,3.0
22175,148,5952,167261,3.0
22176,148,4886,198781,3.0
22177,148,4308,203009,4.0
22178,148,4896,241527,4.0
22179,148,5618,245429,3.0
22180,148,6377,266543,3.0
22181,148,30816,293508,5.0
22182,148,5816,295297,4.0
22183,148,8368,304141,4.0
22184,148,40815,330373,4.0
22185,148,31658,347149,4.0
22186,148,54001,373889,4.0
22187,148,50872,382932,3.0
22188,148,81847,398286,4.5
22189,148,40629,414387,5.0
22190,148,69844,417741,4.0
22191,148,44191,434409,4.0
22192,148,79702,446029,4.0
22193,148,72998,499549,4.0
22194,148,89745,848228,4.0
22195,148,76093,892769,3.0
22196,148,60069,910970,4.5
22197,148,81834,926084,4.0
22198,148,69757,1022603,3.5
22199,148,68954,1049413,4.0
22200,148,88125,1201607,4.0
22201,148,79091,1323594,3.5
22202,148,79132,1375666,1.5
22203,148,122882,1392190,4.0
22204,148,98243,1446192,4.5
22205,148,108932,1490017,4.0
22206,148,112175,1646971,2.5
22207,148,99149,1707386,3.0
22208,148,110102,1843866,4.0
22209,148,112852,2015381,3.5
22210,148,116797,2084970,4.5
22211,148,134853,2096673,4.0
22212,148,115617,2245084,3.5
22213,148,157296,2277860,3.0
22214,148,98491,2388725,5.0
22215,148,122886,2488496,3.5
22216,148,152081,2948356,4.0
22217,148,122920,3498820,3.5
22218,148,160718,5613056,4.5
22219,149,1253,43456,5.0
22220,149,1334,51418,4.0
22221,149,750,57012,5.0
22222,149,924,62622,2.0
22223,149,1206,66921,3.0
22224,149,260,76759,4.0
22225,149,2038,77305,1.0
22226,149,2091,78158,1.0
22227,149,1214,78748,5.0
22228,149,2034,78869,1.0
22229,149,1371,79945,1.0
22230,149,1196,80684,2.0
22231,149,1129,82340,2.0
22232,149,610,82509,5.0
22233,149,541,83658,4.0
22234,149,1097,83866,4.0
22235,149,1374,84726,3.0
22236,149,1210,86190,4.0
22237,149,2021,87182,1.0
22238,149,1965,87995,2.0
22239,149,1375,88170,2.0
22240,149,1240,88247,4.0
22241,149,1270,88763,2.0
22242,149,1200,90605,3.0
22243,149,1274,94625,1.0
22244,149,1127,96754,3.0
22245,149,2011,96874,2.0
22246,149,2012,99088,2.0
22247,149,2094,102803,3.0
22248,149,1372,102975,1.0
22249,149,589,103064,3.0
22250,149,1037,104692,3.0
22251,149,442,106697,3.0
22252,149,480,107290,3.0
22253,149,519,107978,2.0
22254,149,405,110027,1.0
22255,149,329,111280,1.0
22256,149,316,111282,4.0
22257,149,379,111438,2.0
22258,149,172,113481,3.0
22259,149,173,113492,2.0
22260,149,2,113497,1.0
22261,149,741,113568,4.0
22262,149,196,114508,3.0
22263,149,32,114746,4.0
22264,149,737,115624,2.0
22265,149,849,116225,1.0
22266,149,780,116629,3.0
22267,149,1391,116996,4.0
22268,149,788,117218,4.0
22269,149,1356,117731,4.0
22270,149,1584,118884,3.0
22271,149,1527,119116,4.0
22272,149,1544,119567,1.0
22273,149,1580,119654,2.0
22274,149,1676,120201,5.0
22275,149,1882,120685,1.0
22276,149,1831,120738,3.0
22277,150,1073,67992,3.0
22278,150,58,110877,3.0
22279,150,376,110997,3.0
22280,150,36,112818,4.0
22281,150,5,113041,3.0
22282,150,3,113228,3.0
22283,150,6,113277,4.0
22284,150,25,113627,4.0
22285,150,52,113819,4.0
22286,150,62,113862,3.0
22287,150,7,114319,3.0
22288,150,32,114746,5.0
22289,150,141,115685,5.0
22290,150,95,115759,3.0
22291,150,784,115798,3.0
22292,150,653,116136,3.0
22293,150,786,116213,3.0
22294,150,494,116253,3.0
22295,150,608,116282,4.0
22296,150,780,116629,4.0
22297,150,79,116731,3.0
22298,150,648,117060,4.0
22299,150,628,117381,3.0
22300,150,733,117500,4.0
22301,150,1356,117731,5.0
22302,150,805,117913,4.0
22303,151,1073,67992,4.0
22304,151,1265,107048,5.0
22305,151,216,112508,4.0
22306,151,12,112896,3.0
22307,151,3,113228,3.0
22308,151,62,113862,4.0
22309,151,9,114576,4.0
22310,151,634,114658,2.0
22311,151,1,114709,5.0
22312,151,562,114906,3.0
22313,151,1367,115433,3.0
22314,151,828,115472,2.0
22315,151,631,115509,4.0
22316,151,1405,115641,5.0
22317,151,75,115676,3.0
22318,151,141,115685,3.0
22319,151,885,115725,3.0
22320,151,95,115759,4.0
22321,151,784,115798,3.0
22322,151,710,115851,3.0
22323,151,724,115963,3.0
22324,151,135,116130,3.0
22325,151,656,116168,3.0
22326,151,786,116213,4.0
22327,151,799,116365,4.0
22328,151,104,116483,5.0
22329,151,609,116552,4.0
22330,151,840,116571,4.0
22331,151,780,116629,3.0
22332,151,880,116654,3.0
22333,151,765,116669,4.0
22334,151,661,116683,3.0
22335,151,1393,116695,2.0
22336,151,1429,116704,4.0
22337,151,1359,116705,4.0
22338,151,810,116756,3.0
22339,151,785,116778,4.0
22340,151,813,116823,4.0
22341,151,1047,116908,4.0
22342,151,92,117002,1.0
22343,151,837,117008,4.0
22344,151,1409,117038,4.0
22345,151,648,117060,3.0
22346,151,102,117102,4.0
22347,151,719,117108,4.0
22348,151,107,117110,3.0
22349,151,1390,117119,3.0
22350,151,788,117218,5.0
22351,151,761,117331,1.0
22352,151,802,117333,5.0
22353,151,673,117705,4.0
22354,151,743,117723,4.0
22355,151,747,117768,4.0
22356,151,842,117826,3.0
22357,151,742,117894,3.0
22358,151,852,117918,4.0
22359,151,736,117998,4.0
22360,151,1432,119664,4.0
22361,151,879,120004,4.0
22362,152,904,47396,4.0
22363,152,1203,50083,5.0
22364,152,908,53125,4.0
22365,152,1207,56592,4.5
22366,152,750,57012,5.0
22367,152,858,68646,5.0
22368,152,1234,70735,4.0
22369,152,1221,71562,4.0
22370,152,1136,71853,3.5
22371,152,1193,73486,4.5
22372,152,111,75314,5.0
22373,152,260,76759,3.0
22374,152,1198,82971,3.5
22375,152,541,83658,4.0
22376,152,1213,99685,4.0
22377,152,593,102926,4.5
22378,152,527,108052,4.5
22379,152,296,110912,4.5
22380,152,318,111161,3.5
22381,152,47,114369,5.0
22382,152,50,114814,4.5
22383,152,608,116282,4.0
22384,152,2329,120586,5.0
22385,152,2571,133093,4.0
22386,152,2959,137523,5.0
22387,152,2858,169547,4.0
22388,152,6016,317248,4.5
22389,152,7156,317910,4.5
22390,152,7361,338013,5.0
22391,152,27773,364569,4.5
22392,152,44555,405094,4.0
22393,152,86504,405455,4.5
22394,152,48516,407887,3.5
22395,152,72226,432283,4.5
22396,152,79702,446029,3.5
22397,152,60074,448157,2.5
22398,152,58559,468569,4.0
22399,152,115713,470752,4.5
22400,152,60950,497465,3.5
22401,152,88129,780504,4.0
22402,152,57669,780536,4.0
22403,152,64716,814314,4.0
22404,152,80489,840361,3.5
22405,152,64620,870111,4.0
22406,152,61323,887883,4.0
22407,152,69481,887912,5.0
22408,152,61132,942385,3.0
22409,152,85414,945513,3.0
22410,152,63876,1013753,3.5
22411,152,73321,1037705,3.5
22412,152,64839,1125849,4.5
22413,152,72378,1190080,2.0
22414,152,72011,1193138,4.0
22415,152,89492,1210166,4.0
22416,152,91630,1229238,3.0
22417,152,86781,1255953,4.0
22418,152,89864,1306980,3.5
22419,152,79132,1375666,3.5
22420,152,85774,1424432,4.5
22421,152,77455,1587707,4.0
22422,152,92259,1675434,3.0
22423,152,96829,2106476,4.0
22424,152,116897,3011894,3.5
22425,153,2080,48280,2.0
22426,153,1028,58331,2.0
22427,153,616,65421,2.0
22428,153,1206,66921,2.5
22429,153,858,68646,1.0
22430,153,1193,73486,3.0
22431,153,1954,75148,0.5
22432,153,1380,77631,1.0
22433,153,1208,78788,2.0
22434,153,1196,80684,0.5
22435,153,1258,81505,3.0
22436,153,1198,82971,0.5
22437,153,2378,87928,0.5
22438,153,2005,89218,2.0
22439,153,1259,92005,2.0
22440,153,2174,94721,1.0
22441,153,1961,95953,3.0
22442,153,2011,96874,1.0
22443,153,1246,97165,4.5
22444,153,2291,99487,3.0
22445,153,586,99785,2.5
22446,153,597,100405,0.5
22447,153,1271,101921,4.0
22448,153,6793,103786,0.5
22449,153,455,106965,0.5
22450,153,500,107614,2.0
22451,153,520,107977,2.0
22452,153,527,108052,2.0
22453,153,356,109830,3.5
22454,153,266,110322,0.5
22455,153,364,110357,3.0
22456,153,296,110912,3.0
22457,153,153,112462,0.5
22458,153,2,113497,2.0
22459,153,1,114709,2.0
22460,153,780,116629,0.5
22461,153,788,117218,0.5
22462,153,1356,117731,0.5
22463,153,778,117951,3.5
22464,153,1732,118715,3.5
22465,153,2324,118799,3.0
22466,153,1704,119217,4.0
22467,153,1485,119528,0.5
22468,153,1580,119654,0.5
22469,153,1721,120338,2.0
22470,153,1682,120382,4.5
22471,153,2617,120616,0.5
22472,153,2355,120623,0.5
22473,153,3623,120755,0.5
22474,153,1907,120762,3.0
22475,153,2671,125439,1.0
22476,153,4306,126029,2.0
22477,153,2395,128445,1.0
22478,153,2571,133093,0.5
22479,153,2959,137523,0.5
22480,153,2396,138097,2.5
22481,153,5349,145487,0.5
22482,153,2572,147800,1.0
22483,153,4848,166924,2.5
22484,153,2858,169547,3.0
22485,153,2908,171804,3.5
22486,153,3186,172493,4.0
22487,153,3949,180093,4.0
22488,153,2710,185937,0.5
22489,153,3408,195685,2.5
22490,153,4308,203009,3.0
22491,153,4226,209144,4.0
22492,153,4973,211915,5.0
22493,153,3948,212338,1.0
22494,153,4014,241303,4.0
22495,153,4896,241527,3.0
22496,153,4878,246578,4.5
22497,153,4979,265666,3.0
22498,153,6377,266543,1.0
22499,153,4995,268978,3.5
22500,153,5992,274558,4.0
22501,153,7265,309987,4.0
22502,153,6373,315327,1.5
22503,153,7147,319061,4.0
22504,153,8533,332280,1.0
22505,153,6863,332379,2.0
22506,153,7458,332452,0.5
22507,153,8784,333766,4.5
22508,153,6711,335266,2.0
22509,153,7361,338013,5.0
22510,153,7293,343660,0.5
22511,153,7317,356150,0.5
22512,153,33679,356910,0.5
22513,153,40819,358273,4.0
22514,153,30810,362270,1.0
22515,153,8528,364725,0.5
22516,153,8464,390521,1.0
22517,153,36535,404030,4.0
22518,153,30707,405159,2.5
22519,153,41285,416320,0.5
22520,153,51662,416449,0.5
22521,153,64957,421715,2.5
22522,153,44191,434409,4.0
22523,153,79702,446029,2.5
22524,153,46578,449059,4.0
22525,153,47099,454921,3.0
22526,153,45720,458352,0.5
22527,153,56367,467406,4.0
22528,153,56715,477139,4.5
22529,153,60950,497465,1.0
22530,153,72998,499549,1.0
22531,153,55247,758758,5.0
22532,153,106100,790636,4.0
22533,153,109487,816692,0.5
22534,153,65230,822832,0.5
22535,153,55269,838221,2.5
22536,153,89745,848228,0.5
22537,153,72641,878804,1.0
22538,153,64034,914798,1.0
22539,153,81591,947798,3.0
22540,153,95510,948470,0.5
22541,153,106782,993846,1.0
22542,153,63082,1010048,1.5
22543,153,69757,1022603,3.5
22544,153,97921,1045658,3.5
22545,153,68954,1049413,2.5
22546,153,62644,1063669,3.0
22547,153,112290,1065073,4.0
22548,153,69644,1080016,0.5
22549,153,66665,1176740,3.0
22550,153,72378,1190080,0.5
22551,153,95167,1217209,0.5
22552,153,85885,1263750,1.0
22553,153,86880,1298650,0.5
22554,153,102125,1300854,0.5
22555,153,91529,1345836,0.5
22556,153,184471,1365519,0.5
22557,153,175303,1396484,0.5
22558,153,101973,1433811,1.5
22559,153,87194,1441912,3.5
22560,153,88810,1454029,4.0
22561,153,81845,1504320,2.5
22562,153,111659,1587310,0.5
22563,153,81456,1600524,3.0
22564,153,86882,1605783,3.5
22565,153,89904,1655442,5.0
22566,153,96821,1659337,3.5
22567,153,92259,1675434,3.0
22568,153,94959,1748122,5.0
22569,153,106920,1798709,4.0
22570,153,106916,1800241,0.5
22571,153,99114,1853728,1.0
22572,153,142488,1895587,3.5
22573,153,138396,1951299,3.5
22574,153,100843,1954701,3.5
22575,153,105844,2024544,4.0
22576,153,134853,2096673,2.0
22577,153,112556,2267998,3.5
22578,153,109374,2278388,4.0
22579,153,105355,2278871,4.0
22580,153,106696,2294629,2.5
22581,153,118696,2310332,2.5
22582,153,112454,2357461,3.5
22583,153,177765,2380307,1.5
22584,153,122892,2395427,0.5
22585,153,179819,2527336,0.5
22586,153,180095,2543472,4.0
22587,153,112183,2562232,1.0
22588,153,112552,2582802,1.0
22589,153,111921,2582846,2.0
22590,153,117176,2980516,2.5
22591,153,140174,3170832,4.5
22592,153,117881,3316960,3.0
22593,153,173145,3450958,0.5
22594,153,172547,3469046,0.5
22595,153,133780,3499048,3.0
22596,153,166461,3521164,2.0
22597,153,158966,3553976,4.5
22598,153,152270,3715122,3.5
22599,153,143969,4176826,3.0
22600,153,177615,4925292,3.0
22601,153,174055,5013056,1.5
22602,153,168492,5726616,4.5
22603,153,179709,5825380,3.0
22604,154,1097,83866,5.0
22605,154,356,109830,5.0
22606,154,1704,119217,5.0
22607,154,1580,119654,3.5
22608,154,4896,241527,5.0
22609,154,69844,417741,5.0
22610,154,122900,478970,5.0
22611,154,72998,499549,5.0
22612,154,109487,816692,5.0
22613,154,71264,844471,5.0
22614,154,89745,848228,5.0
22615,154,76093,892769,5.0
22616,154,81834,926084,5.0
22617,154,73321,1037705,2.5
22618,154,68954,1049413,5.0
22619,154,77561,1228705,4.0
22620,154,96610,1276104,5.0
22621,154,79132,1375666,5.0
22622,154,122904,1431045,5.0
22623,154,98243,1446192,5.0
22624,154,108932,1490017,5.0
22625,154,86644,1596343,0.5
22626,154,106002,1731141,4.0
22627,154,110102,1843866,5.0
22628,154,106072,1981115,3.5
22629,154,112852,2015381,5.0
22630,154,114662,2179136,4.0
22631,154,115617,2245084,5.0
22632,154,157296,2277860,2.5
22633,154,122892,2395427,5.0
22634,154,164179,2543164,4.5
22635,154,119145,2802144,5.0
22636,154,130634,2820852,0.5
22637,154,152081,2948356,4.5
22638,155,2948,57076,3.0
22639,155,260,76759,4.0
22640,155,1968,88847,2.0
22641,155,1200,90605,4.0
22642,155,2880,91431,3.0
22643,155,592,96895,3.0
22644,155,1302,97351,3.0
22645,155,2879,99558,5.0
22646,155,588,103639,3.0
22647,155,1377,103776,3.0
22648,155,432,109439,4.0
22649,155,575,110366,3.0
22650,155,153,112462,3.0
22651,155,333,114694,4.0
22652,155,1,114709,3.0
22653,155,141,115685,3.0
22654,155,1516,115886,3.0
22655,155,671,117128,3.0
22656,155,1517,118655,3.0
22657,155,1562,118688,3.0
22658,155,1883,118798,4.0
22659,155,1911,118998,4.0
22660,155,1580,119654,4.0
22661,155,3114,120363,3.0
22662,155,1917,120591,4.0
22663,155,2384,120595,2.0
22664,155,2355,120623,4.0
22665,155,2195,120654,3.0
22666,155,3052,120655,4.0
22667,155,2028,120815,4.0
22668,155,3793,120903,4.0
22669,155,3745,120913,4.0
22670,155,2628,120915,5.0
22671,155,1923,129387,4.0
22672,155,3615,130623,5.0
22673,155,2959,137523,4.0
22674,155,3555,141926,4.0
22675,155,2502,151804,5.0
22676,155,3744,162650,4.0
22677,155,2724,163187,4.0
22678,155,3578,172495,4.0
22679,155,3175,177789,4.0
22680,155,3354,183523,4.0
22681,155,3286,184907,4.0
22682,155,3618,196216,3.0
22683,155,3287,220099,3.0
22684,156,3310,12349,3.0
22685,156,3629,15864,4.0
22686,156,3492,17416,4.0
22687,156,3022,17925,5.0
22688,156,8228,22111,5.0
22689,156,1256,23969,5.0
22690,156,905,25316,5.0
22691,156,945,27125,5.0
22692,156,947,28010,5.0
22693,156,3134,28950,5.0
22694,156,955,29947,3.0
22695,156,920,31381,3.0
22696,156,936,31725,5.0
22697,156,919,32138,4.0
22698,156,1282,32455,3.5
22699,156,1281,32553,3.0
22700,156,898,32904,5.0
22701,156,923,33467,5.0
22702,156,913,33870,5.0
22703,156,912,34583,5.0
22704,156,946,35446,3.0
22705,156,1939,36868,3.0
22706,156,2202,37017,4.0
22707,156,1284,38355,5.0
22708,156,953,38650,3.5
22709,156,930,38787,5.0
22710,156,3089,40522,4.0
22711,156,1212,41959,5.0
22712,156,3341,42276,4.0
22713,156,3088,42546,4.0
22714,156,922,43014,4.0
22715,156,969,43265,4.0
22716,156,1253,43456,3.0
22717,156,2186,44079,4.0
22718,156,2087,46183,4.0
22719,156,904,47396,5.0
22720,156,915,47437,3.0
22721,156,2019,47478,5.0
22722,156,2080,48280,1.0
22723,156,933,48728,5.0
22724,156,3096,50738,5.0
22725,156,1237,50976,4.0
22726,156,2941,52225,4.0
22727,156,1248,52311,5.0
22728,156,908,53125,5.0
22729,156,910,53291,5.0
22730,156,4914,53472,5.0
22731,156,1219,54215,4.5
22732,156,3468,54997,5.0
22733,156,2732,55032,5.0
22734,156,3030,55630,5.0
22735,156,1204,56172,4.0
22736,156,1267,56218,4.0
22737,156,1207,56592,4.0
22738,156,1251,56801,5.0
22739,156,750,57012,5.0
22740,156,1262,57115,3.0
22741,156,3467,57163,4.0
22742,156,3076,57187,3.0
22743,156,2136,57372,2.0
22744,156,6460,57427,5.0
22745,156,1948,57590,3.0
22746,156,2947,58150,2.0
22747,156,2863,58182,3.0
22748,156,1028,58331,3.0
22749,156,3224,58625,5.0
22750,156,3873,59017,4.0
22751,156,2067,59113,4.0
22752,156,2946,59260,3.0
22753,156,1035,59742,4.5
22754,156,2993,59800,2.0
22755,156,154,61395,5.0
22756,156,3028,61407,3.0
22757,156,1084,61418,5.0
22758,156,1276,61512,4.0
22759,156,2944,61578,3.0
22760,156,1247,61722,5.0
22761,156,924,62622,4.5
22762,156,3507,63374,4.0
22763,156,2300,63462,4.0
22764,156,2764,63688,4.0
22765,156,8571,64100,3.5
22766,156,1304,64115,3.0
22767,156,3168,64276,3.0
22768,156,1963,65063,3.0
22769,156,4349,65528,3.0
22770,156,5060,66026,4.0
22771,156,1272,66206,3.0
22772,156,1078,66808,3.0
22773,156,3167,66892,3.0
22774,156,1206,66921,5.0
22775,156,3152,67328,5.0
22776,156,3283,67433,2.0
22777,156,6684,67445,4.0
22778,156,7063,68182,4.5
22779,156,6666,68361,5.0
22780,156,858,68646,5.0
22781,156,2361,69089,3.0
22782,156,1162,69198,3.0
22783,156,3503,69293,5.0
22784,156,3741,69762,4.0
22785,156,3200,70290,4.0
22786,156,2511,70334,5.0
22787,156,7396,70644,4.5
22788,156,1077,70707,4.0
22789,156,1234,70735,4.0
22790,156,7008,70849,5.0
22791,156,7089,71129,4.0
22792,156,6509,71141,4.0
22793,156,26313,71269,4.0
22794,156,1252,71315,4.0
22795,156,1221,71562,4.0
22796,156,1136,71853,5.0
22797,156,1278,72431,3.0
22798,156,1387,73195,3.5
22799,156,1193,73486,4.0
22800,156,2657,73629,3.0
22801,156,3099,73692,5.0
22802,156,2239,73817,5.0
22803,156,3473,74718,5.0
22804,156,3504,74958,4.0
22805,156,1954,75148,3.5
22806,156,111,75314,4.0
22807,156,1230,75686,5.0
22808,156,3471,75860,3.0
22809,156,260,76759,1.0
22810,156,1263,77416,4.0
22811,156,7107,77578,3.5
22812,156,2779,77663,4.0
22813,156,2131,77711,5.0
22814,156,6658,78721,3.5
22815,156,1208,78788,4.0
22816,156,1292,78841,4.0
22817,156,2109,79367,2.0
22818,156,1080,79470,2.5
22819,156,1244,79522,5.0
22820,156,3506,79640,4.0
22821,156,2791,80339,3.5
22822,156,2130,80388,5.0
22823,156,1220,80455,3.0
22824,156,1228,81398,3.0
22825,156,2290,81554,1.0
22826,156,5712,82085,4.0
22827,156,2917,82089,4.0
22828,156,1264,82269,3.0
22829,156,4784,82416,3.0
22830,156,5847,82970,3.5
22831,156,1198,82971,4.0
22832,156,541,83658,4.0
22833,156,2110,83798,2.0
22834,156,1097,83866,3.0
22835,156,2970,83946,3.0
22836,156,921,84370,3.0
22837,156,2352,85244,3.0
22838,156,1289,85809,4.0
22839,156,1238,85859,4.0
22840,156,2795,85995,3.0
22841,156,4262,86250,3.5
22842,156,3039,86465,2.0
22843,156,1225,86879,4.5
22844,156,2716,87332,3.0
22845,156,2115,87469,3.5
22846,156,1299,87553,5.0
22847,156,1965,87995,4.0
22848,156,2406,88011,4.0
22849,156,2144,88128,3.0
22850,156,2100,88161,3.0
22851,156,1288,88258,4.0
22852,156,1270,88763,3.5
22853,156,1199,88846,5.0
22854,156,1968,88847,3.5
22855,156,2369,89017,4.0
22856,156,2371,89155,1.0
22857,156,2065,89853,3.0
22858,156,1217,89881,5.0
22859,156,31038,90037,4.0
22860,156,3223,90366,1.0
22861,156,2076,90756,5.0
22862,156,2918,91042,3.0
22863,156,2455,91064,2.5
22864,156,1131,91288,3.5
22865,156,2349,91538,4.0
22866,156,2734,91557,4.0
22867,156,2467,91605,2.0
22868,156,8128,92593,4.0
22869,156,6791,92603,4.0
22870,156,2243,92699,2.0
22871,156,1222,93058,4.5
22872,156,1211,93191,3.0
22873,156,1960,93389,4.0
22874,156,2000,93409,3.0
22875,156,3072,93565,4.0
22876,156,2752,93690,3.0
22877,156,8614,93693,3.5
22878,156,2750,93818,3.0
22879,156,1394,93822,4.0
22880,156,2194,94226,3.0
22881,156,2174,94721,3.0
22882,156,2797,94737,3.0
22883,156,1079,95159,4.0
22884,156,2796,95188,2.0
22885,156,2926,95270,3.0
22886,156,2247,95593,3.0
22887,156,1172,95765,4.0
22888,156,1961,95953,4.0
22889,156,3087,96061,3.0
22890,156,1295,96332,3.0
22891,156,2987,96438,3.0
22892,156,2973,97123,3.0
22893,156,3019,97240,4.0
22894,156,1224,97499,4.0
22895,156,2054,97523,2.0
22896,156,1291,97576,3.5
22897,156,2081,97757,3.0
22898,156,2064,98213,3.0
22899,156,1307,98635,3.5
22900,156,3130,99165,3.0
22901,156,590,99348,3.5
22902,156,2616,99422,1.0
22903,156,587,99653,3.0
22904,156,1213,99685,4.0
22905,156,1179,99703,5.0
22906,156,586,99785,2.0
22907,156,4205,100140,3.5
22908,156,1966,100142,5.0
22909,156,597,100405,4.0
22910,156,3141,100828,1.0
22911,156,3060,101605,4.0
22912,156,3108,101889,3.0
22913,156,5637,101898,4.0
22914,156,2112,101969,3.0
22915,156,593,102926,4.0
22916,156,3418,103074,4.0
22917,156,1171,103850,3.0
22918,156,1094,104036,4.0
22919,156,2268,104257,3.0
22920,156,1408,104691,4.0
22921,156,2302,104952,3.0
22922,156,2289,105151,5.0
22923,156,1089,105236,4.0
22924,156,3100,105265,3.0
22925,156,440,106673,3.0
22926,156,457,106977,3.5
22927,156,1265,107048,5.0
22928,156,480,107290,3.0
22929,156,492,107507,3.0
22930,156,500,107614,2.0
22931,156,529,108065,4.0
22932,156,539,108160,3.0
22933,156,477,108551,3.5
22934,156,344,109040,3.0
22935,156,417,109219,5.0
22936,156,425,109306,4.0
22937,156,348,109348,3.0
22938,156,223,109445,4.0
22939,156,235,109707,4.0
22940,156,356,109830,3.0
22941,156,357,109831,3.0
22942,156,367,110475,3.0
22943,156,370,110622,3.5
22944,156,288,110632,4.0
22945,156,58,110877,4.0
22946,156,296,110912,5.0
22947,156,300,110932,3.5
22948,156,376,110997,3.5
22949,156,318,111161,4.5
22950,156,537,111201,4.0
22951,156,19,112281,3.0
22952,156,11,112346,3.0
22953,156,150,112384,4.0
22954,156,34,112431,4.0
22955,156,39,112697,1.0
22956,156,68,113149,2.0
22957,156,21,113161,5.0
22958,156,764,113280,4.0
22959,156,25,113627,4.0
22960,156,52,113819,3.5
22961,156,62,113862,2.0
22962,156,185,113957,3.0
22963,156,47,114369,3.5
22964,156,17,114388,4.0
22965,156,45,114681,4.0
22966,156,1,114709,4.0
22967,156,50,114814,4.0
22968,156,562,114906,4.0
22969,156,999,115438,4.0
22970,156,851,115632,3.5
22971,156,866,115736,5.0
22972,156,1354,115751,5.0
22973,156,838,116191,3.0
22974,156,1057,116242,3.0
22975,156,608,116282,5.0
22976,156,661,116683,4.0
22977,156,1393,116695,2.0
22978,156,869,116745,4.0
22979,156,800,116905,4.0
22980,156,648,117060,3.5
22981,156,1414,117091,3.0
22982,156,1358,117666,4.0
22983,156,848,117718,4.0
22984,156,762,117765,2.5
22985,156,1060,117802,4.0
22986,156,1042,117887,3.0
22987,156,852,117918,3.0
22988,156,778,117951,4.0
22989,156,708,117979,3.0
22990,156,1517,118655,3.0
22991,156,1665,118689,2.0
22992,156,1732,118715,3.0
22993,156,1916,118789,1.0
22994,156,1883,118798,3.0
22995,156,1596,118818,5.0
22996,156,1639,118842,3.5
22997,156,1589,118887,3.0
22998,156,1425,119115,3.0
22999,156,1641,119164,4.0
23000,156,1586,119173,3.0
23001,156,1704,119217,4.0
23002,156,1614,119360,1.0
23003,156,1729,119396,4.0
23004,156,1617,119488,5.0
23005,156,1485,119528,3.0
23006,156,1580,119654,3.0
23007,156,1711,119668,3.0
23008,156,1684,119723,4.0
23009,156,1784,119822,3.0
23010,156,1513,120032,3.0
23011,156,4029,120202,4.5
