movieId,imdbId,genre
1626,119123,Action
1626,119123,Drama
1626,119123,Thriller
1627,120399,Crime
1627,120399,Drama
1627,120399,Thriller
1629,119632,Comedy
1629,119632,Romance
1631,118647,Action
1631,118647,Crime
1631,118647,Thriller
1633,120402,Drama
1635,119349,Drama
1639,118842,Comedy
1639,118842,Drama
1639,118842,Romance
1641,119164,Comedy
1641,119164,Drama
1642,116631,Comedy
1642,116631,Drama
1642,116631,Romance
1643,119280,Biography
1643,119280,Drama
1643,119280,History
1643,119280,Romance
1644,119345,Horror
1644,119345,Mystery
1645,118971,Drama
1645,118971,Mystery
1645,118971,Thriller
1646,120029,Comedy
1646,120029,Family
1646,120029,Sci-Fi
1647,119906,Crime
1647,119906,Drama
1647,119906,Thriller
1648,119324,Comedy
1648,119324,Drama
1649,119107,Documentary
1650,120481,Drama
1650,120481,Romance
1652,120539,Documentary
1652,120539,Music
1653,119177,Drama
1653,119177,Sci-Fi
1653,119177,Thriller
1654,119095,Drama
1654,119095,Family
1654,119095,Fantasy
1654,119095,Mystery
1655,119891,Horror
1655,119891,Sci-Fi
1655,119891,Thriller
1656,120257,Drama
1656,120257,Mystery
1656,120257,Romance
1658,119535,Comedy
1658,119535,Crime
1658,119535,Fantasy
1658,119535,Romance
1659,119338,Crime
1659,119338,Drama
1659,119338,Romance
1660,119080,Drama
1661,119210,Crime
1661,119210,Mystery
1661,119210,Thriller
1662,118900,Action
1662,118900,Crime
1662,118900,Drama
1662,118900,Romance
1662,118900,Thriller
1663,83131,Comedy
1663,83131,War
1665,118689,Adventure
1665,118689,Comedy
1665,118689,Family
1667,119592,Crime
1667,119592,Drama
1667,119592,Thriller
1670,120490,Drama
1670,120490,War
1671,119527,Crime
1671,119527,Drama
1671,119527,Mystery
1671,119527,Thriller
1672,119978,Crime
1672,119978,Drama
1672,119978,Thriller
1673,118749,Drama
1674,90329,Drama
1674,90329,Romance
1674,90329,Thriller
1675,119365,Crime
1675,119365,Romance
1675,119365,Thriller
1676,120201,Action
1676,120201,Adventure
1676,120201,Sci-Fi
1676,120201,Thriller
1677,118901,Comedy
1677,118901,Drama
1678,107282,Drama
1679,118836,Comedy
1680,120148,Comedy
1680,120148,Drama
1680,120148,Fantasy
1680,120148,Romance
1681,119707,Action
1681,119707,Adventure
1681,119707,Fantasy
1681,119707,Sci-Fi
1681,119707,Thriller
1682,120382,Comedy
1682,120382,Drama
1683,120520,Drama
1683,120520,Romance
1684,119723,Drama
1684,119723,Romance
1685,116592,Drama
1685,116592,Romance
1686,119994,Crime
1686,119994,Drama
1686,119994,Thriller
1687,119395,Action
1687,119395,Crime
1687,119395,Drama
1687,119395,Thriller
1688,118617,Animation
1688,118617,Adventure
1688,118617,Drama
1688,118617,Family
1688,118617,Fantasy
1688,118617,Musical
1688,118617,Mystery
1688,118617,Romance
1689,120483,Comedy
1689,120483,Crime
1689,120483,Drama
1690,118583,Action
1690,118583,Horror
1690,118583,Sci-Fi
1693,118607,Biography
1693,118607,Drama
1693,118607,History
1694,118632,Drama
1695,123385,Biography
1695,123385,Drama
1695,123385,History
1695,123385,Romance
1696,118698,Drama
1696,118698,History
1696,118698,Romance
1696,118698,War
1699,118804,Comedy
1699,118804,Drama
1701,118954,Comedy
1702,119137,Comedy
1702,119137,Family
1702,119137,Sci-Fi
1703,119142,Comedy
1704,119217,Drama
1704,119217,Romance
1707,119303,Action
1707,119303,Comedy
1707,119303,Crime
1707,119303,Family
1711,119668,Crime
1711,119668,Drama
1711,119668,Mystery
1711,119668,Thriller
1713,119715,Comedy
1717,120082,Horror
1717,120082,Mystery
1718,120222,Thriller
1719,120255,Drama
1721,120338,Drama
1721,120338,Romance
1722,120347,Action
1722,120347,Adventure
1722,120347,Thriller
1726,119925,Action
1726,119925,Adventure
1726,119925,Drama
1726,119925,Sci-Fi
1727,119314,Drama
1727,119314,Romance
1727,119314,Western
1729,119396,Crime
1729,119396,Drama
1729,119396,Thriller
1730,119485,Biography
1730,119485,Drama
1730,119485,History
1730,119485,War
1731,119718,Adventure
1731,119718,Comedy
1731,119718,Family
1732,118715,Comedy
1732,118715,Crime
1733,118566,Comedy
1733,118566,Drama
1733,118566,Romance
1734,119590,Drama
1735,119223,Drama
1735,119223,Romance
1739,118539,Action
1739,118539,Adventure
1739,118539,Comedy
1739,118539,Family
1746,120820,Comedy
1746,120820,Romance
1747,120885,Comedy
1747,120885,Drama
1748,118929,Fantasy
1748,118929,Mystery
1748,118929,Sci-Fi
1748,118929,Thriller
1752,120696,Action
1752,120696,Crime
1752,120696,Drama
1752,120696,Thriller
1753,120693,Comedy
1753,120693,Crime
1754,119099,Action
1754,119099,Crime
1754,119099,Drama
1754,119099,Fantasy
1754,119099,Mystery
1754,119099,Thriller
1755,120122,Comedy
1755,120122,Crime
1755,120122,Romance
1757,112913,Comedy
1757,112913,Crime
1757,112913,Drama
1757,112913,Romance
1759,119815,Action
1759,119815,Drama
1759,119815,History
1759,119815,Thriller
1760,120185,Comedy
1760,120185,Family
1760,120185,Music
1762,118956,Action
1762,118956,Adventure
1762,118956,Horror
1762,118956,Sci-Fi
1767,119734,Comedy
1767,119734,Drama
1767,119734,Romance
1769,120008,Action
1769,120008,Crime
1769,120008,Thriller
1770,120594,Crime
1770,120594,Drama
1770,120594,Romance
1770,120594,Thriller
1771,119784,Fantasy
1771,119784,Horror
1771,119784,Mystery
1772,118747,Action
1772,118747,Comedy
1772,118747,Crime
1772,118747,Music
1772,118747,Musical
1777,120888,Comedy
1777,120888,Music
1777,120888,Romance
1779,120184,Action
1779,120184,Mystery
1779,120184,Sci-Fi
1779,120184,Thriller
1783,120782,Crime
1783,120782,Drama
1783,120782,Mystery
1783,120782,Romance
1783,120782,Thriller
1784,119822,Comedy
1784,119822,Drama
1784,119822,Romance
1785,99939,Crime
1785,99939,Thriller
1791,119594,Crime
1791,119594,Drama
1791,119594,Mystery
1791,119594,Thriller
1792,120873,Action
1792,120873,Crime
1792,120873,Thriller
1793,120491,Adventure
1793,120491,Comedy
1793,120491,Fantasy
1793,120491,Music
1794,119574,Comedy
1794,119574,Drama
1797,120661,Documentary
1797,120661,Short
1798,118744,Drama
1798,118744,Thriller
1799,120241,Comedy
1799,120241,Crime
1799,120241,Drama
1799,120241,Mystery
1799,120241,Thriller
1801,120744,Action
1801,120744,Adventure
1801,120744,Drama
1804,120769,Action
1804,120769,Crime
1804,120769,Drama
1804,120769,History
1804,120769,Western
1805,120890,Crime
1805,120890,Drama
1805,120890,Mystery
1805,120890,Thriller
1806,125454,Adventure
1806,125454,Comedy
1806,125454,Drama
1806,125454,Family
1807,120642,Drama
1809,119250,Crime
1809,119250,Drama
1809,119250,Romance
1809,119250,Thriller
1810,119942,Comedy
1810,119942,Drama
1812,120510,Comedy
1812,120510,Drama
1812,120510,Family
1816,124179,Drama
1821,120772,Comedy
1821,120772,Drama
1821,120772,Romance
1824,119305,Comedy
1824,119305,Crime
1824,119305,Drama
1824,119305,Thriller
1825,119905,Comedy
1825,119905,Drama
1826,120598,Adventure
1826,120598,Comedy
1826,120598,Drama
1826,120598,Family
1826,120598,Fantasy
1827,124295,Documentary
1827,124295,Comedy
1827,124295,Crime
1827,124295,Drama
1829,118851,Drama
1829,118851,Romance
1831,120738,Action
1831,120738,Adventure
1831,120738,Family
1831,120738,Sci-Fi
1831,120738,Thriller
1833,120749,Action
1833,120749,Crime
1833,120749,Drama
1833,120749,Thriller
1834,120176,Drama
1834,120176,Mystery
1834,120176,Thriller
1835,120632,Drama
1835,120632,Fantasy
1835,120632,Romance
1836,120728,Comedy
1836,120728,Drama
1836,120728,Music
1836,120728,Romance
1837,120773,Adventure
1837,120773,Comedy
1839,120765,Comedy
1839,120765,Drama
1840,124718,Drama
1840,124718,Sport
1841,119196,Crime
1841,119196,Mystery
1841,119196,Thriller
1844,118819,Drama
1845,120906,Comedy
1845,120906,Crime
1845,120906,Drama
1845,120906,Mystery
1845,120906,Romance
1845,120906,Thriller
1848,118755,Adventure
1848,118755,Comedy
1848,118755,Family
1848,118755,Fantasy
1855,120725,Comedy
1856,138563,Documentary
1856,138563,Biography
1856,138563,Crime
1856,138563,Music
1857,119987,Comedy
1857,119987,Drama
1857,119987,Romance
1858,117786,Action
1858,117786,Adventure
1858,117786,Comedy
1858,117786,Crime
1859,120265,Drama
1860,119448,Crime
1860,119448,Drama
1860,119448,Mystery
1860,119448,Thriller
1862,120841,Action
1862,120841,Horror
1862,120841,Sci-Fi
1862,120841,Thriller
1863,120742,Comedy
1863,120742,Sport
1866,120609,Action
1866,120609,Comedy
1866,120609,Crime
1866,120609,Thriller
1867,120856,Action
1867,120856,Adventure
1867,120856,Family
1867,120856,Fantasy
1870,118925,Comedy
1870,118925,Drama
1870,118925,Family
1873,119683,Crime
1873,119683,Drama
1873,119683,History
1873,119683,Romance
1875,118866,Comedy
1875,118866,Drama
1876,120647,Action
1876,120647,Drama
1876,120647,Sci-Fi
1876,120647,Thriller
1881,120800,Animation
1881,120800,Adventure
1881,120800,Comedy
1881,120800,Drama
1881,120800,Family
1881,120800,Fantasy
1881,120800,Musical
1882,120685,Action
1882,120685,Sci-Fi
1882,120685,Thriller
1883,118798,Comedy
1883,118798,Drama
1883,118798,Romance
1884,120669,Adventure
1884,120669,Comedy
1884,120669,Drama
1885,120777,Comedy
1885,120777,Drama
1885,120777,Romance
1887,119053,Adventure
1887,119053,Comedy
1887,119053,Western
1888,119313,Drama
1888,119313,Romance
1889,119375,Crime
1889,119375,Mystery
1889,119375,Thriller
1891,120401,Drama
1891,120401,Horror
1891,120401,Thriller
1892,120787,Crime
1892,120787,Drama
1892,120787,Thriller
1893,116692,Drama
1893,116692,Music
1894,120828,Action
1894,120828,Adventure
1894,120828,Comedy
1894,120828,Romance
1895,127723,Comedy
1895,127723,Romance
1897,139362,Drama
1897,139362,Romance
1900,118849,Drama
1900,118849,Family
1900,118849,Sport
1902,116141,Romance
1902,116141,Comedy
1902,116141,Drama
1904,122529,Comedy
1904,122529,Drama
1906,119717,Comedy
1906,119717,Romance
1907,120762,Animation
1907,120762,Adventure
1907,120762,Comedy
1907,120762,Family
1907,120762,Fantasy
1907,120762,Musical
1907,120762,War
1909,120902,Drama
1909,120902,Mystery
1909,120902,Sci-Fi
1909,120902,Thriller
1910,126344,Action
1910,126344,Comedy
1910,126344,Crime
1910,126344,Drama
1911,118998,Comedy
1911,118998,Family
1911,118998,Fantasy
1912,120780,Comedy
1912,120780,Crime
1912,120780,Drama
1912,120780,Romance
1912,120780,Thriller
1913,73540,Drama
1913,73540,Mystery
1914,120321,Comedy
1914,120321,Drama
1916,118789,Comedy
1916,118789,Drama
1916,118789,Romance
1917,120591,Action
1917,120591,Adventure
1917,120591,Sci-Fi
1917,120591,Thriller
1918,122151,Action
1918,122151,Crime
1918,122151,Thriller
1919,123987,Comedy
1919,123987,Family
1920,122718,Action
1920,122718,Adventure
1920,122718,Comedy
1920,122718,Family
1920,122718,Sci-Fi
1921,138704,Drama
1921,138704,Horror
1921,138704,Mystery
1921,138704,Sci-Fi
1921,138704,Thriller
1922,140688,Drama
1923,129387,Comedy
1923,129387,Romance
1924,52077,Horror
1924,52077,Sci-Fi
1926,19729,Drama
1926,19729,Musical
1926,19729,Romance
1927,20629,Drama
1927,20629,War
1928,21746,Drama
1928,21746,Western
1929,22958,Drama
1929,22958,Romance
1931,26752,Adventure
1931,26752,Biography
1931,26752,Drama
1931,26752,History
1931,26752,Romance
1932,27698,Drama
1932,27698,Musical
1933,29146,Biography
1933,29146,Drama
1934,30993,Comedy
1934,30993,Drama
1934,30993,Romance
1936,35093,Drama
1936,35093,Romance
1936,35093,War
1937,36872,Comedy
1937,36872,Drama
1937,36872,Music
1938,37884,Drama
1938,37884,Film-Noir
1939,36868,Drama
1939,36868,Romance
1939,36868,War
1940,39416,Drama
1940,39416,Romance
1941,40416,Drama
1942,41113,Drama
1942,41113,Film-Noir
1944,45793,Drama
1944,45793,Romance
1944,45793,War
1945,47296,Crime
1945,47296,Drama
1945,47296,Thriller
1946,48356,Drama
1946,48356,Romance
1947,55614,Crime
1947,55614,Drama
1947,55614,Musical
1947,55614,Romance
1948,57590,Adventure
1948,57590,Comedy
1948,57590,History
1948,57590,Romance
1949,60665,Biography
1949,60665,Drama
1949,60665,History
1950,61811,Drama
1950,61811,Mystery
1950,61811,Thriller
1951,63385,Drama
1951,63385,Family
1951,63385,Musical
1952,64665,Drama
1953,67116,Action
1953,67116,Crime
1953,67116,Drama
1953,67116,Thriller
1954,75148,Drama
1954,75148,Sport
1955,79417,Drama
1956,81283,Drama
1957,82158,Biography
1957,82158,Drama
1957,82158,Sport
1958,86425,Comedy
1958,86425,Drama
1959,89755,Biography
1959,89755,Drama
1959,89755,Romance
1960,93389,Biography
1960,93389,Drama
1960,93389,History
1961,95953,Drama
1962,97239,Comedy
1962,97239,Drama
1962,97239,Romance
1963,65063,Comedy
1963,65063,Crime
1964,67309,Crime
1964,67309,Mystery
1964,67309,Thriller
1965,87995,Action
1965,87995,Comedy
1965,87995,Crime
1965,87995,Sci-Fi
1965,87995,Thriller
1966,100142,Comedy
1966,100142,Drama
1966,100142,Romance
1967,91369,Adventure
1967,91369,Family
1967,91369,Fantasy
1967,91369,Musical
1968,88847,Comedy
1968,88847,Drama
1969,89686,Horror
1970,93629,Fantasy
1970,93629,Horror
1971,95742,Horror
1972,97981,Fantasy
1972,97981,Horror
1973,101917,Fantasy
1973,101917,Horror
1974,80761,Horror
1974,80761,Mystery
1974,80761,Thriller
1975,82418,Horror
1975,82418,Mystery
1975,82418,Thriller
1976,83972,Horror
1976,83972,Thriller
1977,87298,Horror
1977,87298,Thriller
1978,89173,Horror
1978,89173,Mystery
1978,89173,Thriller
1979,91080,Horror
1979,91080,Thriller
1980,95179,Horror
1980,95179,Thriller
1981,97388,Adventure
1981,97388,Horror
1981,97388,Thriller
1982,77651,Horror
1982,77651,Thriller
1983,82495,Horror
1984,85636,Horror
1984,85636,Mystery
1984,85636,Sci-Fi
1984,85636,Thriller
1985,95271,Horror
1985,95271,Thriller
1986,97474,Horror
1986,97474,Thriller
1987,81383,Horror
1987,81383,Mystery
1987,81383,Thriller
1990,105179,Horror
1990,105179,Thriller
1991,94862,Horror
1991,94862,Thriller
1992,99253,Horror
1992,99253,Thriller
1993,103956,Horror
1993,103956,Thriller
1994,84516,Horror
1994,84516,Thriller
1995,91778,Horror
1996,95889,Horror
1996,95889,Thriller
1997,70047,Horror
1998,76009,Horror
1999,99528,Drama
1999,99528,Horror
1999,99528,Mystery
2000,93409,Action
2000,93409,Crime
2000,93409,Thriller
2001,97733,Action
2001,97733,Crime
2001,97733,Thriller
2002,104714,Action
2002,104714,Crime
2002,104714,Thriller
2003,87363,Comedy
2003,87363,Fantasy
2003,87363,Horror
2004,99700,Comedy
2004,99700,Fantasy
2004,99700,Horror
2005,89218,Adventure
2005,89218,Comedy
2005,89218,Family
2006,120746,Action
2006,120746,Adventure
2006,120746,Comedy
2006,120746,Romance
2006,120746,Thriller
2006,120746,Western
2007,119910,Comedy
2007,119910,Drama
2007,119910,Romance
2009,70723,Crime
2009,70723,Mystery
2009,70723,Sci-Fi
2009,70723,Thriller
2010,17136,Drama
2010,17136,Sci-Fi
2011,96874,Adventure
2011,96874,Comedy
2011,96874,Sci-Fi
2012,99088,Adventure
2012,99088,Comedy
2012,99088,Sci-Fi
2012,99088,Western
2013,69113,Action
2013,69113,Adventure
2013,69113,Drama
2013,69113,Thriller
2014,76054,Comedy
2014,76054,Family
2014,76054,Fantasy
2015,54594,Comedy
2015,54594,Family
2015,54594,Sci-Fi
2015,54594,Sport
2016,78790,Comedy
2016,78790,Family
2016,78790,Western
2017,54649,Comedy
2017,54649,Family
2017,54649,Fantasy
2017,54649,Musical
2017,54649,Romance
2018,34492,Animation
2018,34492,Adventure
2018,34492,Drama
2018,34492,Family
2019,47478,Action
2019,47478,Drama
2020,94947,Drama
2020,94947,Romance
2021,87182,Action
2021,87182,Adventure
2021,87182,Sci-Fi
2022,95497,Drama
2023,99674,Crime
2023,99674,Drama
2024,102757,Drama
2024,102757,Mystery
2025,119558,Drama
2025,119558,Romance
2026,134619,Horror
2026,134619,Mystery
2026,134619,Sci-Fi
2026,134619,Thriller
2027,120741,Comedy
2027,120741,Crime
2028,120815,Drama
2028,120815,War
2032,66811,Comedy
2032,66811,Family
2033,88814,Animation
2033,88814,Action
2033,88814,Adventure
2033,88814,Family
2033,88814,Fantasy
2034,78869,Action
2034,78869,Sci-Fi
2035,62737,Comedy
2035,62737,Family
2035,62737,Fantasy
2036,109287,Comedy
2036,109287,Crime
2036,109287,Family
2037,75807,Adventure
2037,75807,Comedy
2037,75807,Drama
2037,75807,Family
2038,77305,Comedy
2038,77305,Family
2038,77305,Sci-Fi
2040,65566,Comedy
2040,65566,Family
2040,65566,Sci-Fi
2041,82199,Action
2041,82199,Adventure
2041,82199,Comedy
2041,82199,Drama
2041,82199,Family
2041,82199,Romance
2042,109520,Comedy
2042,109520,Drama
2042,109520,Family
2042,109520,Sport
2043,52722,Adventure
2043,52722,Family
2043,52722,Fantasy
2043,52722,Romance
2044,82263,Comedy
2044,82263,Family
2044,82263,Fantasy
2046,91059,Adventure
2046,91059,Comedy
2046,91059,Family
2046,91059,Sci-Fi
2048,91149,Animation
2048,91149,Adventure
2048,91149,Family
2048,91149,Musical
2048,91149,Mystery
2050,80861,Adventure
2050,80861,Comedy
2050,80861,Family
2050,80861,Fantasy
2051,76137,Action
2051,76137,Adventure
2051,76137,Comedy
2051,76137,Family
2051,76137,Fantasy
2051,76137,Romance
2051,76137,Sport
2052,107120,Comedy
2052,107120,Family
2052,107120,Fantasy
2052,107120,Horror
2053,104437,Adventure
2053,104437,Comedy
2053,104437,Family
2053,104437,Romance
2053,104437,Sci-Fi
2054,97523,Adventure
2054,97523,Comedy
2054,97523,Family
2054,97523,Sci-Fi
2055,77698,Comedy
2055,77698,Western
2056,56095,Adventure
2056,56095,Family
2056,56095,Fantasy
2057,57180,Adventure
2057,57180,Drama
2057,57180,Family
2058,120768,Action
2058,120768,Crime
2058,120768,Drama
2058,120768,Mystery
2058,120768,Thriller
2059,120783,Adventure
2059,120783,Comedy
2059,120783,Drama
2059,120783,Family
2059,120783,Romance
2060,131857,Comedy
2060,131857,Sport
2064,98213,Documentary
2065,89853,Comedy
2065,89853,Fantasy
2065,89853,Romance
2066,39689,Crime
2066,39689,Drama
2066,39689,Film-Noir
2066,39689,Romance
2066,39689,Thriller
2067,59113,Drama
2067,59113,Romance
2067,59113,War
2068,83922,Drama
2069,90203,Drama
2070,86423,Drama
2070,86423,Music
2071,106273,Drama
2071,106273,History
2072,96734,Comedy
2072,96734,Mystery
2072,96734,Thriller
2073,89126,Comedy
2073,89126,Drama
2074,71910,Drama
2075,82736,Drama
2076,90756,Crime
2076,90756,Drama
2076,90756,Mystery
2076,90756,Thriller
2077,89385,Adventure
2077,89385,Family
2078,61852,Animation
2078,61852,Adventure
2078,61852,Comedy
2078,61852,Family
2078,61852,Musical
2080,48280,Animation
2080,48280,Adventure
2080,48280,Comedy
2080,48280,Family
2080,48280,Musical
2080,48280,Romance
2081,97757,Animation
2081,97757,Adventure
2081,97757,Comedy
2081,97757,Family
2081,97757,Fantasy
2081,97757,Musical
2081,97757,Romance
2082,104868,Comedy
2082,104868,Drama
2082,104868,Family
2082,104868,Sport
2083,104940,Comedy
2083,104940,Drama
2083,104940,Family
2083,104940,Fantasy
2083,104940,Musical
2084,104990,Drama
2084,104990,Family
2084,104990,History
2084,104990,Musical
2085,55254,Animation
2085,55254,Adventure
2085,55254,Comedy
2085,55254,Family
2087,46183,Animation
2087,46183,Adventure
2087,46183,Family
2087,46183,Fantasy
2087,46183,Musical
2088,81353,Adventure
2088,81353,Comedy
2088,81353,Family
2088,81353,Fantasy
2088,81353,Musical
2088,81353,Romance
2089,100477,Animation
2089,100477,Adventure
2089,100477,Comedy
2089,100477,Family
2089,100477,Fantasy
2090,76618,Animation
2090,76618,Adventure
2090,76618,Comedy
2090,76618,Family
2090,76618,Fantasy
2091,78158,Adventure
2091,78158,Family
2091,78158,Fantasy
2091,78158,Sci-Fi
2092,107952,Animation
2092,107952,Adventure
2092,107952,Comedy
2092,107952,Family
2092,107952,Fantasy
2092,107952,Musical
2092,107952,Romance
2093,89908,Adventure
2093,89908,Family
2093,89908,Fantasy
2093,89908,Horror
2093,89908,Mystery
2094,102803,Action
2094,102803,Adventure
2094,102803,Family
2094,102803,Sci-Fi
2095,75200,Comedy
2095,75200,Family
2095,75200,Fantasy
2096,53285,Animation
2096,53285,Adventure
2096,53285,Family
2096,53285,Fantasy
2096,53285,Musical
2096,53285,Romance
2097,86336,Fantasy
2097,86336,Mystery
2097,86336,Thriller
2098,57518,Comedy
2098,57518,Family
2098,57518,Sci-Fi
2099,38969,Animation
2099,38969,Comedy
2099,38969,Family
2099,38969,Fantasy
2099,38969,Musical
2100,88161,Comedy
2100,88161,Fantasy
2100,88161,Romance
2102,19422,Animation
2102,19422,Short
2102,19422,Comedy
2102,19422,Family
2102,19422,Musical
2103,111359,Adventure
2103,111359,Family
2103,111359,Fantasy
2103,111359,Western
2104,84783,Drama
2105,84827,Action
2105,84827,Adventure
2105,84827,Sci-Fi
2106,108265,Drama
2106,108265,Music
2107,120694,Horror
2107,120694,Thriller
2108,102250,Comedy
2108,102250,Drama
2108,102250,Fantasy
2108,102250,Romance
2109,79367,Comedy
2110,83798,Comedy
2110,83798,Crime
2110,83798,Mystery
2110,83798,Thriller
2111,85894,Comedy
2111,85894,Romance
2111,85894,Sci-Fi
2112,101969,Crime
2112,101969,Drama
2114,86066,Crime
2114,86066,Drama
2115,87469,Action
2115,87469,Adventure
2116,77869,Animation
2116,77869,Adventure
2116,77869,Fantasy
2117,87803,Drama
2117,87803,Sci-Fi
2118,85407,Drama
2118,85407,Horror
2118,85407,Sci-Fi
2118,85407,Thriller
2119,91499,Action
2119,91499,Comedy
2119,91499,Horror
2119,91499,Sci-Fi
2120,107665,Crime
2120,107665,Drama
2120,107665,Fantasy
2120,107665,Horror
2120,107665,Thriller
2121,85382,Horror
2121,85382,Thriller
2122,87050,Horror
2122,87050,Thriller
2123,96787,Animation
2123,96787,Adventure
2123,96787,Comedy
2123,96787,Drama
2123,96787,Family
2123,96787,Fantasy
2123,96787,Musical
2124,101272,Comedy
2124,101272,Fantasy
2125,120631,Comedy
2125,120631,Drama
2125,120631,Romance
2126,120832,Crime
2126,120832,Mystery
2126,120832,Thriller
2130,80388,Crime
2130,80388,Drama
2130,80388,Romance
2131,77711,Drama
2131,77711,Music
2132,61184,Drama
2133,92513,Adventure
2133,92513,Comedy
2133,92513,Crime
2133,92513,Romance
2134,90305,Comedy
2134,90305,Romance
2134,90305,Sci-Fi
2135,61584,Adventure
2135,61584,Comedy
2135,61584,Family
2135,61584,Fantasy
2135,61584,Musical
2135,61584,Romance
2136,57372,Comedy
2136,57372,Romance
2136,57372,Sci-Fi
2137,70016,Animation
2137,70016,Adventure
2137,70016,Drama
2137,70016,Family
2137,70016,Musical
2138,78480,Animation
2138,78480,Adventure
2138,78480,Drama
2138,78480,Thriller
2139,84649,Animation
2139,84649,Adventure
2139,84649,Drama
2139,84649,Family
2139,84649,Fantasy
2139,84649,Mystery
2139,84649,Sci-Fi
2140,83791,Adventure
2140,83791,Family
2140,83791,Fantasy
2141,90633,Animation
2141,90633,Adventure
2141,90633,Comedy
2141,90633,Drama
2141,90633,Family
2141,90633,Musical
2142,101329,Animation
2142,101329,Adventure
2142,101329,Family
2142,101329,Musical
2142,101329,Western
2143,89469,Adventure
2143,89469,Fantasy
2143,89469,Romance
2144,88128,Comedy
2144,88128,Romance
2145,91790,Comedy
2145,91790,Drama
2145,91790,Romance
2146,90060,Drama
2146,90060,Romance
2147,90848,Adventure
2147,90848,Drama
2147,90848,Fantasy
2148,91223,Comedy
2148,91223,Fantasy
2148,91223,Horror
2149,93220,Comedy
2149,93220,Fantasy
2149,93220,Horror
2150,80801,Adventure
2150,80801,Comedy
2151,97443,Comedy
2152,140796,Comedy
2152,140796,Family
2152,140796,Sport
2153,118661,Action
2153,118661,Adventure
2153,118661,Sci-Fi
2153,118661,Thriller
2154,120703,Comedy
2154,120703,Drama
2154,120703,Romance
2155,120831,Comedy
2155,120831,Drama
2156,133413,Comedy
2156,133413,Drama
2159,99763,Biography
2159,99763,Crime
2159,99763,Drama
2159,99763,Horror
2159,99763,Thriller
2160,63522,Drama
2160,63522,Horror
2161,88323,Adventure
2161,88323,Drama
2161,88323,Family
2161,88323,Fantasy
2162,100240,Adventure
2162,100240,Drama
2162,100240,Family
2162,100240,Fantasy
2163,80391,Adventure
2163,80391,Comedy
2163,80391,Horror
2163,80391,Musical
2163,80391,Sci-Fi
2164,94077,Action
2164,94077,Comedy
2164,94077,Drama
2164,94077,Horror
2165,119517,Comedy
2165,119517,Drama
2165,119517,Romance
2166,124595,Drama
2166,124595,Romance
2166,124595,Thriller
2167,120611,Action
2167,120611,Horror
2167,120611,Sci-Fi
2169,118301,Comedy
2170,120901,Action
2170,120901,Comedy
2170,120901,Thriller
2171,119778,Comedy
2171,119778,Drama
2171,119778,Romance
2172,120692,Comedy
2174,94721,Comedy
2174,94721,Fantasy
2175,119033,Drama
2175,119033,Romance
2176,40746,Crime
2176,40746,Drama
2176,40746,Mystery
2176,40746,Thriller
2177,74512,Comedy
2177,74512,Crime
2177,74512,Drama
2177,74512,Thriller
2178,68611,Thriller
2179,65112,Drama
2179,65112,Thriller
2180,61107,Drama
2180,61107,Romance
2180,61107,Thriller
2181,58329,Crime
2181,58329,Drama
2181,58329,Mystery
2181,58329,Romance
2181,58329,Thriller
2182,51207,Drama
2182,51207,Film-Noir
2183,49470,Drama
2183,49470,Thriller
2184,48750,Comedy
2184,48750,Mystery
2185,45897,Crime
2185,45897,Drama
2185,45897,Thriller
2186,44079,Crime
2186,44079,Drama
2186,44079,Film-Noir
2186,44079,Thriller
2187,42994,Film-Noir
2187,42994,Mystery
2187,42994,Thriller
2188,120577,Drama
2188,120577,Music
2190,123324,Biography
2190,123324,Drama
2190,123324,Music
2193,96446,Action
2193,96446,Adventure
2193,96446,Drama
2193,96446,Fantasy
2193,96446,Romance
2194,94226,Crime
2194,94226,Drama
2194,94226,Thriller
2195,120654,Comedy
2196,120724,Action
2196,120724,Crime
2196,120724,Thriller
2201,39694,Crime
2201,39694,Drama
2201,39694,Romance
2201,39694,Thriller
2202,37017,Drama
2202,37017,War
2203,36342,Film-Noir
2203,36342,Thriller
2204,35279,Thriller
2204,35279,War
2205,33922,Comedy
2205,33922,Romance
2206,34248,Film-Noir
2206,34248,Mystery
2206,34248,Thriller
2207,31505,Adventure
2207,31505,Crime
2208,30341,Mystery
2208,30341,Thriller
2210,28212,Crime
2210,28212,Thriller
2211,28231,Mystery
2211,28231,Thriller
2212,25452,Crime
2212,25452,Mystery
2212,25452,Thriller
2226,18328,Drama
2226,18328,Romance
2226,18328,Sport
2227,17075,Crime
2227,17075,Drama
2227,17075,Mystery
2227,17075,Thriller
2231,128442,Crime
2231,128442,Drama
2232,123755,Drama
2232,123755,Horror
2232,123755,Mystery
2232,123755,Sci-Fi
2236,124879,Comedy
2236,124879,Drama
2236,124879,Family
2239,73817,Adventure
2239,73817,Comedy
2239,73817,Drama
2240,81207,Comedy
2240,81207,Drama
2240,81207,Family
2241,85346,Comedy
2241,85346,Drama
2241,85346,Romance
2243,92699,Comedy
2243,92699,Drama
2243,92699,Romance
2244,92537,Comedy
2244,92537,Romance
2245,96463,Comedy
2245,96463,Drama
2245,96463,Romance
2247,95593,Comedy
2247,95593,Crime
2247,95593,Romance
2248,98258,Comedy
2248,98258,Drama
2248,98258,Romance
2249,100212,Comedy
