,movieId,imdbId,castId
1359,22,112722,414968
1360,22,112722,606668
1361,22,112722,680557
1362,22,112722,790442
1363,22,112722,434467
1364,22,112722,947172
1365,22,112722,192330
1366,22,112722,848237
1367,22,112722,751049
1368,22,112722,492581
1369,22,112722,160483
1370,22,112722,607421
1371,22,112722,117454
1372,22,112722,160911
1373,22,112722,643107
1374,22,112722,465848
1375,22,112722,276485
1376,22,112722,390685
1377,22,112722,600906
1378,22,112722,810005
1379,22,112722,818843
1380,22,112722,280443
1381,22,112722,72373
1382,22,112722,338671
1383,22,112722,498298
1384,22,112722,348242
1385,22,112722,4888511
1386,22,112722,802298
1387,22,112722,82932
1388,22,112722,51652
1389,22,112722,108637
1390,22,112722,3425823
1391,22,112722,138571
1392,22,112722,1546703
1393,22,112722,227698
1394,22,112722,3559881
1395,22,112722,737318
1396,22,112722,1152943
1397,22,112722,282845
1398,22,112722,2089846
1399,22,112722,1673384
1400,22,112722,6744416
1401,22,112722,7601847
1402,23,112401,230
1403,23,112401,104
1404,23,112401,194
1405,23,112401,205863
1406,23,112401,2901
1407,23,112401,434676
1408,23,112401,746414
1409,23,112401,224703
1410,23,112401,943280
1411,23,112401,803828
1412,23,112401,368178
1413,23,112401,514093
1414,23,112401,363594
1415,23,112401,741959
1416,23,112401,649454
1417,23,112401,649453
1418,23,112401,646869
1419,23,112401,936417
1420,23,112401,418965
1421,23,112401,171938
1422,23,112401,949447
1423,23,112401,797557
1424,23,112401,940263
1425,23,112401,515716
1426,23,112401,479381
1427,23,112401,650801
1428,23,112401,681331
1429,23,112401,904845
1430,23,112401,26388
1431,23,112401,231146
1432,23,112401,334119
1433,23,112401,198369
1434,23,112401,876166
1435,23,112401,698275
1436,23,112401,931383
1437,23,112401,495971
1438,23,112401,68645
1439,23,112401,375098
1440,23,112401,310542
1441,23,112401,835959
1442,23,112401,89699
1443,23,112401,213992
1444,23,112401,788644
1445,23,112401,258057
1446,23,112401,147661
1447,23,112401,646999
1448,23,112401,766154
1449,23,112401,345634
1450,23,112401,328987
1451,23,112401,480102
1452,23,112401,482795
1453,23,112401,355561
1454,23,112401,575928
1455,23,112401,761693
1456,23,112401,651735
1457,23,112401,380382
1458,23,112401,760914
1459,23,112401,422743
1460,23,112401,454836
1461,23,112401,289716
1462,23,112401,591567
1463,23,112401,1616882
1464,23,112401,4330270
1465,23,112401,233039
1466,23,112401,2625012
1467,23,112401,458662
1468,23,112401,625358
1469,23,112401,637327
1470,23,112401,9818334
1471,23,112401,10749896
1472,23,112401,720719
1473,23,112401,764249
1474,23,112401,791394
1475,24,114168,5460
1476,24,114168,1218
1477,24,114168,448
1478,24,114168,156
1479,24,114168,807503
1480,24,114168,851348
1481,24,114168,879073
1482,24,114168,187811
1483,24,114168,936403
1484,24,114168,694112
1485,24,114168,294322
1486,24,114168,184960
1487,24,114168,545666
1488,24,114168,371190
1489,24,114168,573003
1490,24,114168,850214
1491,24,114168,914930
1492,24,114168,606348
1493,24,114168,170952
1494,24,114168,73677
1495,24,114168,257136
1496,24,114168,928864
1497,24,114168,531216
1498,24,114168,404123
1499,24,114168,335706
1500,24,114168,303235
1501,24,114168,2113026
1502,24,114168,1109435
1503,24,114168,1418906
1504,24,114168,2031440
1505,24,114168,1018990
1506,25,113627,115
1507,25,113627,223
1508,25,113627,1696
1509,25,113627,507659
1510,25,113627,1836
1511,25,113627,11128
1512,25,113627,698346
1513,25,113627,716537
1514,25,113627,420
1515,25,113627,65320
1516,25,113627,376318
1517,25,113627,80296
1518,25,113627,508
1519,25,113627,486073
1520,25,113627,465664
1521,25,113627,911910
1522,25,113627,421087
1523,25,113627,829390
1524,25,113627,491590
1525,25,113627,435859
1526,25,113627,1214
1527,25,113627,471180
1528,25,113627,859893
1529,25,113627,820930
1530,25,113627,388
1531,25,113627,2127
1532,25,113627,396812
1533,25,113627,582418
1534,25,113627,109773
1535,25,113627,809938
1536,25,113627,703954
1537,25,113627,502049
1538,25,113627,861434
1539,25,113627,706182
1540,25,113627,55794
1541,25,113627,178898
1542,25,113627,329640
1543,25,113627,430005
1544,25,113627,932735
1545,25,113627,75359
1546,25,113627,695947
1547,25,113627,584352
1548,25,113627,712675
1549,25,113627,4459615
1550,25,113627,454540
1551,25,113627,588417
1552,26,114057,401
1553,26,114057,1393
1554,26,114057,110
1555,26,114057,662511
1556,26,114057,540585
1557,26,114057,665811
1558,26,114057,268297
1559,26,114057,654049
1560,26,114057,790688
1561,26,114057,653589
1562,26,114057,516784
1563,26,114057,767644
1564,26,114057,275213
1565,26,114057,889005
1566,26,114057,1029841
1567,27,114011,207
1568,27,114011,5280
1569,27,114011,301
1570,27,114011,429
1571,27,114011,451
1572,27,114011,193
1573,27,114011,600915
1574,27,114011,1854
1575,27,114011,1701
1576,27,114011,817112
1577,27,114011,1458
1578,27,114011,357
1579,27,114011,413
1580,27,114011,279
1581,27,114011,1372
1582,27,114011,932454
1583,27,114011,181699
1584,27,114011,401929
1585,27,114011,732055
1586,27,114011,443858
1587,27,114011,718680
1588,27,114011,189011
1589,27,114011,830470
1590,27,114011,165917
1591,27,114011,832212
1592,27,114011,235667
1593,27,114011,791304
1594,27,114011,572041
1595,27,114011,605052
1596,27,114011,261220
1597,27,114011,856686
1598,27,114011,183949
1599,27,114011,409
1600,27,114011,459397
1601,27,114011,2763698
1602,27,114011,1728927
1603,27,114011,860027
1604,28,114117,740500
1605,28,114117,1354
1606,28,114117,281453
1607,28,114117,714874
1608,28,114117,789716
1609,28,114117,940892
1610,28,114117,629498
1611,28,114117,922335
1612,28,114117,860724
1613,28,114117,180498
1614,28,114117,750971
1615,28,114117,212772
1616,28,114117,358772
1617,28,114117,731074
1618,28,114117,358200
1619,28,114117,322563
1620,28,114117,564500
1621,28,114117,772255
1622,28,114117,939771
1623,28,114117,172059
1624,28,114117,1714148
1625,28,114117,269657
1626,28,114117,561840
1627,28,114117,515754
1628,28,114117,313602
1629,28,114117,10314
1630,28,114117,43293
1631,28,114117,416712
1632,28,114117,914393
1633,28,114117,687314
1634,28,114117,107508
1635,28,114117,570311
1636,28,114117,716351
1637,28,114117,795144
1638,28,114117,449853
1639,28,114117,726602
1640,28,114117,11477315
1641,28,114117,932798
1642,28,114117,543426
1643,29,112682,579
1644,29,112682,256399
1645,29,112682,900136
1646,29,112682,684500
1647,29,112682,237835
1648,29,112682,116174
1649,29,112682,539959
1650,29,112682,609180
1651,29,112682,581014
1652,29,112682,749363
1653,29,112682,390458
1654,29,112682,524635
1655,29,112682,303574
1656,29,112682,58610
1657,29,112682,264984
1658,29,112682,686117
1659,29,112682,748392
1660,29,112682,82575
1661,29,112682,352847
1662,29,112682,79312
1663,29,112682,944969
1664,29,112682,316441
1665,29,112682,1988
1666,29,112682,4462
1667,29,112682,151006
1668,29,112682,80024
1669,29,112682,858925
1670,29,112682,686120
1671,29,112682,12492
1672,29,112682,758042
1673,29,112682,656803
1674,29,112682,549664
1675,29,112682,897909
1676,29,112682,156629
1677,29,112682,400084
1678,29,112682,186677
1679,29,112682,810584
1680,29,112682,396964
1681,29,112682,169100
1682,29,112682,679924
1683,29,112682,686262
1684,29,112682,224839
1685,29,112682,751765
1686,29,112682,99119
1687,29,112682,64708
1688,29,112682,313277
1689,29,112682,25509
1690,29,112682,479292
1691,29,112682,41339
1692,29,112682,98927
1693,29,112682,431183
1694,29,112682,294488
1695,29,112682,44904
1696,29,112682,312787
1697,29,112682,99493
1698,29,112682,609576
1699,29,112682,314590
1700,29,112682,76291
1701,29,112682,800585
1702,29,112682,87199
1703,29,112682,100495
1704,29,112682,124479
1705,29,112682,309690
1706,29,112682,442323
1707,29,112682,547016
1708,29,112682,551297
1709,29,112682,603051
1710,29,112682,856875
1711,29,112682,81502
1712,29,112682,240355
1713,29,112682,288286
1714,29,112682,388781
1715,29,112682,465403
1716,29,112682,490979
1717,29,112682,535261
1718,29,112682,563254
1719,29,112682,530785
1720,29,112682,682632
1721,29,112682,686119
1722,29,112682,722772
1723,29,112682,730671
1724,29,112682,733883
1725,29,112682,951219
1726,29,112682,869284
1727,29,112682,893685
1728,29,112682,440913
1729,30,115012,84
1730,30,115012,508349
1731,30,115012,944507
1732,30,115012,508554
1733,30,115012,161158
1734,30,115012,80773
1735,30,115012,155368
1736,30,115012,422629
1737,30,115012,52628
1738,30,115012,702647
1739,30,115012,948062
1740,30,115012,304722
1741,30,115012,795700
1742,30,115012,944721
1743,30,115012,946935
1744,30,115012,361586
1745,30,115012,422661
1746,30,115012,954855
1747,30,115012,944556
1748,30,115012,793412
1749,30,115012,422653
1750,30,115012,422650
1751,30,115012,234635
1752,30,115012,3793748
1753,30,115012,3786768
1754,30,115012,2007855
1755,30,115012,3792364
1756,31,112792,201
1757,31,112792,1169
1758,31,112792,5524
1759,31,112792,862
1760,31,112792,934656
1761,31,112792,627453
1762,31,112792,5501
1763,31,112792,763632
1764,31,112792,231546
1765,31,112792,364781
1766,31,112792,857304
1767,31,112792,1154124
1768,31,112792,1255764
1769,31,112792,327540
1770,31,112792,125597
1771,31,112792,949930
1772,31,112792,406542
1773,31,112792,303432
1774,31,112792,510833
1775,31,112792,335612
1776,31,112792,733390
1777,31,112792,33813
1778,31,112792,141575
1779,31,112792,421949
1780,31,112792,950228
1781,31,112792,591565
1782,31,112792,37410
1783,31,112792,305519
1784,31,112792,1720
1785,31,112792,250196
1786,31,112792,33809
1787,31,112792,60240
1788,31,112792,118296
1789,31,112792,43145
1790,31,112792,162847
1791,31,112792,934563
1792,31,112792,411436
1793,31,112792,30833
1794,31,112792,349635
1795,31,112792,819506
1796,31,112792,834960
1797,31,112792,883407
1798,31,112792,530151
1799,31,112792,272680
1800,31,112792,551163
1801,31,112792,527645
1802,31,112792,1066970
1803,31,112792,6087845
1804,31,112792,79846
1805,31,112792,1730679
1806,31,112792,313540
1807,31,112792,2177483
1808,31,112792,1478469
1809,31,112792,1092197
1810,31,112792,679254
1811,31,112792,865610
1812,32,114746,577828
1813,32,114746,246
1814,32,114746,781218
1815,32,114746,151232
1816,32,114746,132912
1817,32,114746,909378
1818,32,114746,12432
1819,32,114746,429254
1820,32,114746,282665
1821,32,114746,713209
1822,32,114746,9481
1823,32,114746,820788
1824,32,114746,656
1825,32,114746,673776
1826,32,114746,456705
1827,32,114746,931929
1828,32,114746,950028
1829,32,114746,93
1830,32,114746,425892
1831,32,114746,835120
1832,32,114746,912570
1833,32,114746,331319
1834,32,114746,108896
1835,32,114746,364891
1836,32,114746,567399
1837,32,114746,86446
1838,32,114746,513579
1839,32,114746,437644
1840,32,114746,224903
1841,32,114746,479903
1842,32,114746,1556
1843,32,114746,853688
1844,32,114746,254891
1845,32,114746,387570
1846,32,114746,953270
1847,32,114746,747202
1848,32,114746,642849
1849,32,114746,466076
1850,32,114746,420333
1851,32,114746,4986
1852,32,114746,685091
1853,32,114746,743671
1854,32,114746,696798
1855,32,114746,659932
1856,32,114746,1626
1857,32,114746,198473
1858,32,114746,271894
1859,32,114746,912909
1860,32,114746,5221
1861,32,114746,581845
1862,32,114746,642292
1863,32,114746,858104
1864,32,114746,325457
1865,32,114746,571375
1866,32,114746,849646
1867,32,114746,693427
1868,32,114746,781827
1869,32,114746,325390
1870,32,114746,848041
1871,32,114746,108819
1872,32,114746,400272
1873,32,114746,206157
1874,32,114746,234848
1875,32,114746,200008
1876,32,114746,369407
1877,32,114746,2474
1878,32,114746,907597
1879,32,114746,2192374
1880,32,114746,1075976
1881,32,114746,112960
1882,32,114746,126313
1883,32,114746,142334
1884,32,114746,2413120
1885,32,114746,265668
1886,32,114746,77356
1887,32,114746,314739
1888,32,114746,321776
1889,32,114746,1831757
1890,32,114746,1368533
1891,32,114746,368937
1892,32,114746,3892587
1893,32,114746,531115
1894,32,114746,3018179
1895,32,114746,563687
1896,32,114746,695536
1897,32,114746,749456
1898,32,114746,2354438
1899,32,114746,822582
1900,32,114746,1846282
1901,32,114746,2207509
1902,32,114746,6733547
1903,34,112431,4815
1904,34,112431,546816
1905,34,112431,542706
1906,34,112431,915989
1907,34,112431,283565
1908,34,112431,853122
1909,34,112431,469852
1910,34,112431,249768
1911,34,112431,58793
1912,34,112431,515282
1913,34,112431,1975
1914,34,112431,342
1915,34,112431,844294
1916,34,112431,123771
1917,34,112431,323822
1918,34,112431,371806
1919,34,112431,126311
1920,34,112431,10295
1921,34,112431,289422
1922,34,112431,370008
1923,34,112431,332220
1924,34,112431,916078
1925,34,112431,621031
1926,34,112431,534007
1927,34,112431,339867
1928,34,112431,509244
1929,34,112431,713888
1930,34,112431,86672
1931,34,112431,519103
1932,34,112431,236392
1933,34,112431,1084369
1934,34,112431,46723
1935,34,112431,55891
1936,34,112431,4460
1937,34,112431,220635
1938,34,112431,226934
1939,34,112431,574882
1940,34,112431,940673
1941,34,112431,17469
1942,34,112431,47356
1943,34,112431,4858
1944,34,112431,205743
1945,34,112431,287054
1946,34,112431,314506
1947,34,112431,400294
1948,34,112431,454546
1949,34,112431,509824
1950,34,112431,627523
1951,34,112431,680628
1952,34,112431,689404
1953,34,112431,907942
1954,34,112431,364456
1955,34,112431,107306
1956,34,112431,120794
1957,34,112431,260008
1958,34,112431,336064
1959,34,112431,12183366
1960,34,112431,418176
1961,34,112431,469411
1962,34,112431,533752
1963,34,112431,542493
1964,34,112431,614095
1965,34,112431,640352
1966,34,112431,743719
1967,34,112431,894720
1968,34,112431,476484
1969,34,112431,588709
1970,36,112818,215
1971,36,112818,576
1972,36,112818,698764
1973,36,112818,855
1974,36,112818,388
1975,36,112818,922927
1976,36,112818,809135
1977,36,112818,934113
1978,36,112818,561809
1979,36,112818,553269
1980,36,112818,382263
1981,36,112818,92906
1982,36,112818,86427
1983,36,112818,33068
1984,36,112818,683978
1985,36,112818,730349
1986,36,112818,4668
1987,36,112818,317
1988,36,112818,730279
1989,36,112818,191506
1990,36,112818,765597
1991,36,112818,944886
1992,36,112818,471844
1993,36,112818,85312
1994,36,112818,9016
1995,36,112818,108698
1996,36,112818,137652
1997,36,112818,381674
1998,36,112818,25483
1999,36,112818,730361
2000,36,112818,91122
2001,36,112818,518870
2002,36,112818,623598
2003,36,112818,117192
2004,36,112818,307654
2005,36,112818,173106
2006,36,112818,932848
2007,36,112818,5441434
2008,36,112818,731560
2009,36,112818,317507
2010,36,112818,403400
2011,36,112818,519378
2012,36,112818,123148
2013,36,112818,323136
2014,36,112818,368916
2015,36,112818,52202
2016,36,112818,143953
2017,36,112818,395642
2018,36,112818,802316
2019,36,112818,413905
2020,36,112818,859066
2021,36,112818,106470
2022,36,112818,816375
2023,36,112818,181324
2024,36,112818,625126
2025,36,112818,285584
2026,36,112818,824704
2027,36,112818,2811
2028,36,112818,730420
2029,36,112818,730428
2030,36,112818,6876281
2031,36,112818,114177
2032,36,112818,3229547
2033,36,112818,1096712
2034,36,112818,332942
2035,36,112818,1367593
2036,36,112818,695878
2037,36,112818,1908927
2038,38,113442,263
2039,38,113442,430
2040,38,113442,1581
2041,38,113442,1580
2042,38,113442,97842
2043,38,113442,796235
2044,38,113442,342614
2045,38,113442,731807
2046,38,113442,590207
2047,38,113442,377997
2048,38,113442,14501
2049,38,113442,97445
2050,38,113442,2676461
2051,38,113442,650604
2052,38,113442,909627
2053,38,113442,901570
2054,38,113442,642797
2055,38,113442,199325
2056,38,113442,662730
2057,38,113442,165697
2058,38,113442,641505
2059,38,113442,401262
2060,38,113442,102294
2061,38,113442,344649
2062,38,113442,377286
2063,38,113442,862820
2064,38,113442,643449
2065,38,113442,690778
2066,38,113442,520341
2067,38,113442,931477
2068,38,113442,722166
2069,38,113442,2082693
2070,38,113442,459000
2071,38,113442,2143912
2072,38,113442,1173905
2073,39,112697,224
2074,39,112697,1107
2075,39,112697,5261
2076,39,112697,748620
2077,39,112697,265668
2078,39,112697,232975
2079,39,112697,5227
2080,39,112697,5438
2081,39,112697,445
2082,39,112697,511004
2083,39,112697,1728
2084,39,112697,135245
2085,39,112697,907915
2086,39,112697,711154
2087,39,112697,355646
2088,39,112697,113935
2089,39,112697,596108
2090,39,112697,82169
2091,39,112697,649386
2092,39,112697,390824
2093,39,112697,434079
2094,39,112697,3167
2095,39,112697,523666
2096,39,112697,331956
2097,39,112697,718647
2098,39,112697,71183
2099,39,112697,243722
2100,39,112697,751170
2101,39,112697,599303
2102,39,112697,248606
2103,39,112697,57113
2104,39,112697,88841
2105,39,112697,177945
2106,39,112697,5925477
2107,39,112697,2132
2108,39,112697,392496
2109,39,112697,3261
2110,39,112697,1645646
2111,39,112697,471136
2112,39,112697,1098377
2113,39,112697,1694704
2114,39,112697,823470
2115,39,112697,921942
2116,40,112749,469
2117,40,112749,1321
2118,40,112749,475100
2119,40,112749,1165
2120,40,112749,917037
2121,40,112749,711706
2122,40,112749,538521
2123,40,112749,732695
2124,40,112749,829935
2125,40,112749,623506
2126,40,112749,584312
2127,40,112749,878498
2128,40,112749,583905
2129,40,112749,628880
2130,40,112749,925803
2131,40,112749,239225
2132,40,112749,863596
2133,40,112749,556392
2134,40,112749,1559104
2135,40,112749,448887
2136,40,112749,95415
2137,40,112749,681101
2138,40,112749,781701
2139,40,112749,150098
2140,40,112749,707544
2141,40,112749,806822
2142,40,112749,797783
2143,40,112749,193167
2144,40,112749,473413
2145,40,112749,595677
2146,40,112749,536963
2147,40,112749,731167
2148,40,112749,452009
2149,40,112749,709962
2150,40,112749,426844
2151,40,112749,472558
2152,40,112749,730251
2153,40,112749,594539
2154,40,112749,787570
2155,40,112749,925722
2156,40,112749,165196
2157,40,112749,623471
2158,40,112749,781070
2159,40,112749,35505
2160,40,112749,490417
2161,40,112749,356153
2162,40,112749,829929
2163,40,112749,735054
2164,40,112749,599955
2165,40,112749,634197
2166,40,112749,638468
2167,40,112749,679874
2168,40,112749,2245351
2169,41,114279,100815
2170,41,114279,223266
2171,41,114279,5212
2172,41,114279,665473
2173,41,114279,906
2174,41,114279,343155
2175,41,114279,939795
2176,41,114279,1329
2177,41,114279,1749
2178,41,114279,824215
2179,41,114279,375
2180,41,114279,360112
2181,41,114279,570570
2182,41,114279,448851
2183,41,114279,141697
2184,41,114279,358772
2185,41,114279,510317
2186,41,114279,980
2187,41,114279,362570
2188,41,114279,319571
2189,41,114279,922035
2190,41,114279,838910
2191,41,114279,218
2192,41,114279,1160
2193,41,114279,711161
2194,41,114279,932097
2195,41,114279,700781
2196,41,114279,237834
2197,41,114279,31552
2198,41,114279,255573
2199,41,114279,1544362
2200,41,114279,1750488
2201,41,114279,602303
2202,42,112819,5478
2203,42,112819,202966
2204,42,112819,676
2205,42,112819,135585
2206,42,112819,414008
2207,42,112819,942668
2208,42,112819,346369
2209,42,112819,681782
2210,42,112819,507338
2211,42,112819,694066
2212,42,112819,735300
2213,42,112819,5024
2214,42,112819,931624
2215,42,112819,566770
2216,42,112819,934904
2217,42,112819,293326
2218,42,112819,277727
2219,42,112819,940158
2220,42,112819,336558
2221,42,112819,408284
2222,42,112819,941316
2223,42,112819,679666
2224,42,112819,4286
2225,42,112819,478713
2226,42,112819,472831
2227,42,112819,807473
2228,42,112819,854549
2229,42,112819,171558
2230,42,112819,44587
2231,42,112819,928087
2232,42,112819,16268
2233,42,112819,789117
2234,42,112819,802831
2235,42,112819,526986
2236,42,112819,379618
2237,42,112819,379610
2238,42,112819,953875
2239,42,112819,503932
2240,42,112819,227687
2241,42,112819,344115
2242,42,112819,95175
2243,42,112819,108525
2244,42,112819,2013577
2245,42,112819,1025
2246,42,112819,7162668
2247,42,112819,231932
2248,42,112819,1255363
2249,42,112819,1734141
2250,42,112819,3868206
2251,42,112819,640
2252,42,112819,913460
2253,43,114272,375
2254,43,114272,554
2255,43,114272,667
2256,43,114272,908116
2257,43,114272,212
2258,43,114272,5212
2259,43,114272,424
2260,43,114272,1519
2261,43,114272,533920
2262,43,114272,504675
2263,43,114272,567372
2264,43,114272,72035
2265,43,114272,743925
2266,43,114272,304564
2267,43,114272,926368
2268,43,114272,913928
2269,43,114272,697799
2270,43,114272,263189
2271,43,114272,702921
2272,43,114272,198088
2273,43,114272,4355
2274,43,114272,473397
2275,43,114272,901211
2276,43,114272,853185
2277,43,114272,318498
2278,43,114272,571462
2279,43,114272,404462
2280,43,114272,369854
2281,43,114272,307122
2282,43,114272,752379
2283,43,114272,750192
2284,43,114272,620889
2285,43,114272,884232
2286,43,114272,767947
2287,43,114272,5738174
2288,43,114272,63945
2289,43,114272,141940
2290,43,114272,45042
2291,43,114272,169359
2292,43,114272,203681
2293,43,114272,257889
2294,43,114272,326836
2295,43,114272,482925
2296,43,114272,605618
2297,43,114272,86008
2298,43,114272,169496
2299,43,114272,249476
2300,43,114272,2790681
2301,43,114272,382146
2302,43,114272,585009
2303,43,114272,623840
2304,43,114272,747531
2305,43,114272,341622
2306,43,114272,407159
2307,43,114272,657872
2308,43,114272,820614
2309,43,114272,378578
2310,43,114272,524411
2311,43,114272,714822
2312,43,114272,940168
2313,43,114272,4051209
2314,43,114272,2953574
2315,43,114272,604850
2316,44,113855,483
2317,44,113855,795225
2318,44,113855,798
2319,44,113855,846480
2320,44,113855,933098
2321,44,113855,650
2322,44,113855,323845
2323,44,113855,142876
2324,44,113855,677562
2325,44,113855,177455
2326,44,113855,22583
2327,44,113855,250142
2328,44,113855,297801
2329,44,113855,353580
2330,44,113855,374864
2331,44,113855,387378
2332,44,113855,419273
2333,44,113855,455820
2334,44,113855,571874
2335,44,113855,601648
2336,44,113855,826975
2337,44,113855,919798
2338,44,113855,95460
2339,44,113855,724656
2340,44,113855,25707
2341,44,113855,104583
2342,44,113855,2667040
2343,44,113855,2195120
2344,44,113855,3261
2345,44,113855,497735
2346,44,113855,607028
2347,44,113855,645504
2348,44,113855,832622
2349,44,113855,4178
2350,44,113855,940430
2351,45,114681,173
2352,45,114681,369
2353,45,114681,1618
2354,45,114681,729
2355,45,114681,1152
2356,45,114681,284315
2357,45,114681,445
2358,45,114681,1431
2359,45,114681,1748
2360,45,114681,852466
2361,45,114681,5503
2362,45,114681,875698
2363,45,114681,394434
2364,45,114681,728346
2365,45,114681,377750
2366,45,114681,703499
2367,45,114681,286747
2368,45,114681,506897
2369,45,114681,533571
2370,45,114681,167626
2371,45,114681,300277
2372,45,114681,372655
2373,45,114681,589765
2374,45,114681,752834
2375,45,114681,664389
2376,45,114681,562767
2377,45,114681,172258
2378,45,114681,186763
2379,45,114681,516305
2380,45,114681,343
2381,45,114681,704016
2382,45,114681,322524
2383,45,114681,132201
2384,45,114681,930306
2385,45,114681,724338
2386,45,114681,931477
2387,45,114681,45719
2388,45,114681,363904
2389,45,114681,744766
2390,45,114681,778832
2391,45,114681,331341
2392,45,114681,341267
2393,45,114681,719439
2394,45,114681,7609749
2395,45,114681,178256
2396,45,114681,12313713
2397,45,114681,677426
2398,45,114681,680303
2399,45,114681,681095
2400,45,114681,1719
2401,45,114681,800492
2402,45,114681,929431
2403,46,113347,185644
2404,46,113347,185645
2405,46,113347,1009
2406,46,113347,284
2407,46,113347,213
2408,46,113347,551
2409,46,113347,995
2410,46,113347,843
2411,46,113347,29723
2412,46,113347,5569
2413,46,113347,809135
2414,46,113347,1739
2415,46,113347,625075
2416,46,113347,36127
2417,46,113347,1800
2418,46,113347,640299
2419,46,113347,628
2420,46,113347,526
2421,46,113347,363
2422,46,113347,227039
2423,46,113347,933725
2424,46,113347,933700
2425,46,113347,568421
2426,46,113347,568443
2427,46,113347,460707
2428,46,113347,460708
2429,46,113347,402715
2430,46,113347,958842
2431,46,113347,583487
2432,46,113347,338034
2433,46,113347,324790
2434,46,113347,347375
2435,46,113347,17468
2436,46,113347,930379
2437,46,113347,420955
2438,46,113347,5067
2439,46,113347,496738
2440,46,113347,738354
2441,46,113347,446805
2442,46,113347,834373
2443,46,113347,834421
2444,46,113347,1467
2445,46,113347,147973
2446,46,113347,662922
2447,46,113347,132
2448,46,113347,329773
2449,46,113347,852466
2450,46,113347,261678
2451,46,113347,740329
2452,46,113347,932112
2453,46,113347,3867318
2454,46,113347,1500737
2455,46,113347,1500738
2456,46,113347,2706741
2457,47,114369,151
2458,47,114369,1825
2459,47,114369,669254
2460,47,114369,93
2461,47,114369,569
2462,47,114369,144307
2463,47,114369,532943
2464,47,114369,188598
2465,47,114369,146146
2466,47,114369,388
2467,47,114369,160690
2468,47,114369,401352
2469,47,114369,416551
2470,47,114369,203525
2471,47,114369,172172
2472,47,114369,367211
2473,47,114369,745780
2474,47,114369,836772
2475,47,114369,5051
2476,47,114369,464255
2477,47,114369,121602
2478,47,114369,96908
2479,47,114369,33144
2480,47,114369,223790
2481,47,114369,293285
2482,47,114369,1525
2483,47,114369,924854
2484,47,114369,827307
2485,47,114369,533197
2486,47,114369,228
2487,47,114369,692466
2488,47,114369,792643
2489,47,114369,95478
2490,47,114369,879181
2491,47,114369,517448
2492,47,114369,718132
2493,47,114369,905878
2494,47,114369,784997
2495,47,114369,557219
2496,47,114369,180848
2497,47,114369,86344
2498,47,114369,1788054
2499,47,114369,650702
2500,47,114369,81880
2501,47,114369,592030
2502,47,114369,248746
2503,47,114369,767647
2504,47,114369,769574
2505,47,114369,770039
2506,47,114369,263634
2507,47,114369,928279
2508,47,114369,771493
2509,47,114369,214426
2510,47,114369,763704
2511,47,114369,848596
2512,47,114369,37118
2513,47,114369,310484
2514,47,114369,1165
2515,47,114369,1992369
2516,47,114369,266623
2517,47,114369,561480
2518,47,114369,12827017
2519,48,114148,48589
2520,48,114148,288
2521,48,114148,65942
2522,48,114148,175262
2523,48,114148,266301
2524,48,114148,154
2525,48,114148,1373
2526,48,114148,440885
2527,48,114148,474122
2528,48,114148,542706
2529,48,114148,575184
2530,48,114148,1773
2531,48,114148,820667
2532,48,114148,867588
2533,48,114148,919798
2534,48,114148,191906
2535,49,114916,124481
2536,49,114916,6692
2537,49,114916,1089
2538,49,114916,288944
2539,49,114916,1528
2540,49,114916,942897
2541,49,114916,183504
2542,49,114916,824230
2543,49,114916,824231
2544,49,114916,693436
2545,49,114916,577823
2546,49,114916,167269
2547,49,114916,4070756
2548,49,114916,472452
2549,49,114916,11588299
2550,49,114916,9488317
2551,49,114916,733401
2552,49,114916,143439
2553,49,114916,426237
2554,50,114814,286
2555,50,114814,321
2556,50,114814,1125
2557,50,114814,1629
2558,50,114814,228
2559,50,114814,1590
2560,50,114814,592
2561,50,114814,751
2562,50,114814,2064
2563,50,114814,445
2564,50,114814,860
2565,50,114814,107808
2566,50,114814,800339
2567,50,114814,790436
2568,50,114814,261452
2569,50,114814,163988
2570,50,114814,402974
2571,50,114814,198470
2572,50,114814,167342
2573,50,114814,518385
2574,50,114814,535084
2575,50,114814,3003
2576,50,114814,195101
2577,50,114814,529330
2578,50,114814,255470
2579,50,114814,694656
2580,50,114814,672120
2581,50,114814,60855
2582,50,114814,361373
2583,50,114814,346003
2584,50,114814,733621
2585,50,114814,930095
2586,50,114814,2667040
2587,50,114814,318950
2588,50,114814,974421
2589,50,114814,338886
2590,50,114814,571024
2591,50,114814,3160
2592,50,114814,603162
2593,50,114814,605022
2594,50,114814,638789
2595,50,114814,801787
2596,52,113819,86322
2597,52,113819,147503
2598,52,113819,149654
2599,52,113819,209340
2600,52,113819,227226
2601,52,113819,269658
2602,52,113819,276810
2603,52,113819,289465
2604,52,113819,288799
2605,52,113819,314981
2606,52,113819,440081
2607,52,113819,542625
2608,52,113819,591131
2609,52,113819,625244
2610,52,113819,786120
2611,52,113819,867571
2612,52,113819,719
2613,52,113819,95
2614,52,113819,307
2615,52,113819,810397
2616,52,113819,709738
2617,52,113819,1773
2618,52,113819,1156
2619,52,113819,475794
2620,52,113819,732238
2621,52,113819,843332
2622,52,113819,1954
2623,52,113819,876193
2624,52,113819,574306
2625,52,113819,370256
2626,52,113819,354059
2627,52,113819,22358
2628,52,113819,614677
